id,idCandidate,idProvinsi,idKabkot,candidate,provinsi,kabkot,date,time,confidence,supportive,positive,undecided,unsupportive,uncomfortable,negative,dissapproval
clp98hptp005fjqashkpcptxv,7,4,86,Jokowi,RIAU,KOTA PEKANBARU,2023-11-22,23:00,28475,26392,14585,33703,12501,24308,18058,14585
clp98hptq005hjqase3yrf174,7,4,85,Jokowi,RIAU,KAB. KEPULAUAN MERANTI,2023-11-22,23:00,17483,62162,17483,48022,6799,64105,8742,17483
clp98hptr005jjqasc5pzss31,7,4,87,Jokowi,RIAU,KOTA DUMAI,2023-11-22,23:00,180310,21075,32784,111437,56201,107718,37467,32784
clp98hptf004xjqas54plfaw9,7,4,80,Jokowi,RIAU,KAB. PELALAWAN,2023-11-22,23:00,36375,5196,5669,22515,29762,6141,8503,2834
clp98hpth004zjqas68qfyz6v,7,4,79,Jokowi,RIAU,KAB. INDRAGIRI HILIR,2023-11-22,23:00,77473,66909,31694,86887,49301,54583,24651,47540
clp98hptk0055jqaslbblqqln,7,4,77,Jokowi,RIAU,KAB. INDRAGIRI HULU,2023-11-22,23:00,88361,25460,35943,72548,97346,16474,16474,19469
clp98hpti0051jqasukadx24j,7,4,78,Jokowi,RIAU,KAB. BENGKALIS,2023-11-22,23:00,41146,13396,41146,46627,28706,23922,30620,12439
clp98hptj0053jqasj6m89trt,7,4,76,Jokowi,RIAU,KAB. KAMPAR,2023-11-22,23:00,37587,22821,73832,65699,68462,34902,13424,17451
clp8hl6846lbsjq7wy03bga17,7,4,81,Jokowi,RIAU,KAB. ROKAN HULU,2023-11-22,23:00,11120,40033,22982,36351,40033,7414,20758,5931
clp8hl6846lbtjq7wy89523hd,7,4,82,Jokowi,RIAU,KAB. ROKAN HILIR,2023-11-22,23:00,21239,10619,49830,40409,12253,42478,21239,5718
clp8hl6846lbujq7ww6c9q6yy,7,4,83,Jokowi,RIAU,KAB. SIAK,2023-11-22,23:00,19143,99819,17776,66935,95717,9572,8204,23246
clp8hl6846lbvjq7wio9hftk5,7,4,84,Jokowi,RIAU,KAB. KUANTAN SINGINGI,2023-11-22,23:00,10634,42535,64984,56794,60258,11815,30720,15360
clp8hl6846lbwjq7wgnf2fyvu,7,4,85,Jokowi,RIAU,KAB. KEPULAUAN MERANTI,2023-11-22,23:00,38851,33995,24282,46948,21368,35938,33024,6799
clp8hl6846lbxjq7wjhffz7ig,7,4,86,Jokowi,RIAU,KOTA PEKANBARU,2023-11-22,23:00,48616,11807,9029,34357,54867,6251,4167,4167
clp8hl6846lbyjq7wsujmudx4,7,4,87,Jokowi,RIAU,KOTA DUMAI,2023-11-22,23:00,65567,18734,149868,111125,84301,39809,32784,77276
clp8hl6846lbrjq7wye6x91rm,7,4,80,Jokowi,RIAU,KAB. PELALAWAN,2023-11-22,23:00,34013,8031,5196,22343,17479,6141,3307,20314
clp8hl6846lbqjq7w0npy1tii,7,4,79,Jokowi,RIAU,KAB. INDRAGIRI HILIR,2023-11-22,23:00,116210,35215,24651,84939,40497,31694,49301,54583
clp8hl6846lbpjq7wdamjhgy7,7,4,78,Jokowi,RIAU,KAB. BENGKALIS,2023-11-22,23:00,15310,59327,21051,46370,41146,11483,32534,10526
clp98hptl0057jqasaepjd0xb,7,4,83,Jokowi,RIAU,KAB. SIAK,2023-11-22,23:00,82043,34185,20511,64938,64267,15041,15041,42389
clp8hl6846lbojq7wzceufwwr,7,4,77,Jokowi,RIAU,KAB. INDRAGIRI HULU,2023-11-22,23:00,29953,64398,55413,73196,56910,32948,40436,19469
clp98hpu20063jqasa1a3t52t,7,5,88,Jokowi,JAMBI,KAB. KERINCI,2023-11-22,23:00,8529,3338,25217,17610,5933,7046,18171,5933
clp8hl6846lbzjq7wg2ha2i6q,7,5,88,Jokowi,JAMBI,KAB. KERINCI,2023-11-22,23:00,21880,6304,8900,17792,10754,12979,4079,9271
clp8hl6846lc0jq7w2chcbts4,7,5,89,Jokowi,JAMBI,KAB. MERANGIN,2023-11-22,23:00,40004,15296,3530,28581,19414,11178,15884,12354
clp8hl6846lc1jq7wuwqzurx5,7,5,90,Jokowi,JAMBI,KAB. SAROLANGUN,2023-11-22,23:00,1053,8216,1264,5111,7373,948,632,1580
clp8hl6846lc2jq7w7dk7qzyw,7,5,91,Jokowi,JAMBI,KAB. BATANGHARI,2023-11-22,23:00,3763,3763,15991,11145,14815,2587,2822,3292
clp8hl6846lc3jq7wugtw8eef,7,5,92,Jokowi,JAMBI,KAB. MUARO JAMBI,2023-11-22,23:00,2715,7784,7603,8749,3077,9232,3620,2172
clp8hl6846lc4jq7wqf70zu8o,7,5,93,Jokowi,JAMBI,KAB. TANJUNG JABUNG BARAT,2023-11-22,23:00,163642,36365,59742,122404,38962,31170,51950,137667
clp8hl6846lc5jq7w1kt8otq4,7,5,94,Jokowi,JAMBI,KAB. TANJUNG JABUNG TIMUR,2023-11-22,23:00,15048,23350,13491,24494,13491,4151,17642,16605
clp8hl6846lc6jq7w5chnnakb,7,5,95,Jokowi,JAMBI,KAB. BUNGO,2023-11-22,23:00,32078,32078,14083,36956,37555,17995,14865,7824
clp8hl6846lc7jq7whb1tj7ay,7,5,96,Jokowi,JAMBI,KAB. TEBO,2023-11-22,23:00,66595,12431,9767,41945,43509,7103,14207,23974
clp8hl6846lc8jq7wx2rwhnpt,7,5,97,Jokowi,JAMBI,KOTA JAMBI,2023-11-22,23:00,13675,48546,6154,32657,5470,30085,8205,24615
clp8hl6846lc9jq7wor7pemfk,7,5,98,Jokowi,JAMBI,KOTA SUNGAI PENUH,2023-11-22,23:00,24023,53589,14783,43846,25870,46197,8315,12011
clp98hpts005ljqasw0pm4kvo,7,5,96,Jokowi,JAMBI,KAB. TEBO,2023-11-22,23:00,11543,12431,64819,43915,26638,16871,34630,10655
clp98hptt005njqas5wx7p6bb,7,5,95,Jokowi,JAMBI,KAB. BUNGO,2023-11-22,23:00,25036,32078,21124,36794,53202,10953,6259,7824
clp98hptv005pjqas5f6g268a,7,5,97,Jokowi,JAMBI,KOTA JAMBI,2023-11-22,23:00,35554,8889,23931,32459,17094,15726,12991,22563
clp98hptw005rjqastouv7nva,7,5,98,Jokowi,JAMBI,KOTA SUNGAI PENUH,2023-11-22,23:00,34186,16631,41577,45451,29566,45273,11087,6468
clp98hptx005tjqasd1ttfqhk,7,5,89,Jokowi,JAMBI,KAB. MERANGIN,2023-11-22,23:00,14707,24708,19414,28892,35298,11766,4706,7060
clp98hpty005vjqasfh7pdxje,7,5,90,Jokowi,JAMBI,KAB. SAROLANGUN,2023-11-22,23:00,5793,2107,2633,5114,6425,632,632,2844
clp98hptz005xjqasxqtdl9gn,7,5,91,Jokowi,JAMBI,KAB. BATANGHARI,2023-11-22,23:00,3527,8701,11288,11129,7055,10112,2587,3763
clp98hpu0005zjqas1dkrhk5y,7,5,92,Jokowi,JAMBI,KAB. MUARO JAMBI,2023-11-22,23:00,9232,5611,3258,8821,6516,3258,5068,3258
clp98hpu10061jqasl9ms8rvg,7,5,93,Jokowi,JAMBI,KAB. TANJUNG JABUNG BARAT,2023-11-22,23:00,137667,25975,96107,124147,15585,15585,116887,111692
clp98hpu30065jqas89at96r8,7,5,94,Jokowi,JAMBI,KAB. TANJUNG JABUNG TIMUR,2023-11-22,23:00,27501,16086,8302,25106,12454,5708,28020,5708
clp8hl6846lcijq7wfkoivhr9,7,6,107,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,2023-11-22,23:00,10542,7123,10827,13616,10257,3134,11112,3989
clp8hl6846lccjq7wi319okcq,7,6,101,Jokowi,SUMATERA SELATAN,KAB. MUARA ENIM,2023-11-22,23:00,10567,57710,13005,39367,61774,4877,8128,6503
clp8hl6846lcbjq7weja9k8o9,7,6,100,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,2023-11-22,23:00,24816,19853,26234,33948,34743,23398,8508,4254
clp8hl6846lcajq7wppi13bfa,7,6,99,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,2023-11-22,23:00,60179,19004,26394,51427,34840,27450,13725,29562
clp98hpu40067jqascvvn6vlu,7,6,103,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS,2023-11-22,23:00,15954,45204,27477,42466,14182,55840,11522,7091
clp98hpu50069jqasxf7ks0pn,7,6,104,Jokowi,SUMATERA SELATAN,KAB. MUSI BANYUASIN,2023-11-22,23:00,79080,68008,11071,76243,94896,15816,34795,12653
clp98hpu6006bjqassw7udysa,7,6,102,Jokowi,SUMATERA SELATAN,KAB. LAHAT,2023-11-22,23:00,10847,40374,9039,29799,27719,15065,13257,4218
clp98hpu7006djqas0giu237j,7,6,111,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,2023-11-22,23:00,22074,2453,2725,13431,3270,18259,3543,2180
clp98hpu9006fjqas3837lui2,7,6,110,Jokowi,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,2023-11-22,23:00,13281,12902,11763,18544,14040,2277,18214,3415
clp98hpua006hjqas25tnb0ps,7,6,112,Jokowi,SUMATERA SELATAN,KOTA PALEMBANG,2023-11-22,23:00,4948,13494,26537,21787,6747,25188,5847,7197
clp98hpub006jjqas87lokg1w,7,6,113,Jokowi,SUMATERA SELATAN,KOTA PAGAR ALAM,2023-11-22,23:00,35871,23211,11254,34548,25321,10550,8440,26024
clp98hpuc006ljqasiisk9pep,7,6,114,Jokowi,SUMATERA SELATAN,KOTA LUBUK LINGGAU,2023-11-22,23:00,11582,25797,15267,25898,25270,6844,11582,8950
clp98hpud006njqas0jhcsorc,7,6,115,Jokowi,SUMATERA SELATAN,KOTA PRABUMULIH,2023-11-22,23:00,74519,5323,8871,42795,7097,24840,19517,37260
clp98hpue006pjqas67a584jr,7,6,101,Jokowi,SUMATERA SELATAN,KAB. MUARA ENIM,2023-11-22,23:00,24384,20320,36577,39781,8128,18695,37390,17069
clp98hpug006rjqas4ss2xru1,7,6,100,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,2023-11-22,23:00,15599,43251,12054,34069,6381,12054,34034,18435
clp98hpuh006tjqaspr17ny5t,7,6,107,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,2023-11-22,23:00,9972,8263,10257,13922,10827,4559,1709,11397
clp98hpui006vjqasoik2r0pm,7,6,106,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,2023-11-22,23:00,19607,9595,12515,20528,7926,4172,11263,18355
clp98hpuj006xjqas95nl2xit,7,6,108,Jokowi,SUMATERA SELATAN,KAB. OGAN ILIR,2023-11-22,23:00,41790,10625,18416,33412,42498,6375,13458,8500
clp98hpuk006zjqasbq45nj6g,7,6,99,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,2023-11-22,23:00,59123,16892,29562,50030,63346,26394,9502,6335
clp98hpul0071jqasymnpescj,7,6,109,Jokowi,SUMATERA SELATAN,KAB. EMPAT LAWANG,2023-11-22,23:00,7395,17363,7395,15885,6109,21221,2251,2572
clp98hpum0073jqasbrwhfmq8,7,6,105,Jokowi,SUMATERA SELATAN,KAB. BANYUASIN,2023-11-22,23:00,2947,18217,5626,12699,16074,1875,4019,4822
clp8hl6846lcqjq7wevvpjcix,7,6,115,Jokowi,SUMATERA SELATAN,KOTA PRABUMULIH,2023-11-22,23:00,48792,33711,6210,43683,46131,30163,7097,5323
clp8hl6846lcpjq7w6dnnnvbn,7,6,114,Jokowi,SUMATERA SELATAN,KOTA LUBUK LINGGAU,2023-11-22,23:00,8950,17900,25797,25430,10529,23164,11056,7897
clp8hl6846lcojq7wvr6qey4o,7,6,113,Jokowi,SUMATERA SELATAN,KOTA PAGAR ALAM,2023-11-22,23:00,24618,23211,22508,33244,4220,37278,22508,6330
clp8hl6846lcnjq7wzmiqh9ca,7,6,112,Jokowi,SUMATERA SELATAN,KOTA PALEMBANG,2023-11-22,23:00,24738,3149,17092,21285,7197,11694,17542,8546
clp8hl6846lcmjq7wnq29lunw,7,6,111,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,2023-11-22,23:00,14716,9811,2725,13191,13898,8721,2725,1908
clp8hl6846lcljq7w2en3zi1j,7,6,110,Jokowi,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,2023-11-22,23:00,14799,5692,17455,18186,8348,20112,2656,6830
clp8hl6846lckjq7wtieqnm1n,7,6,109,Jokowi,SUMATERA SELATAN,KAB. EMPAT LAWANG,2023-11-22,23:00,20257,6431,5466,15821,18971,3858,5788,3537
clp8hl6846lcjjq7wbb5fis60,7,6,108,Jokowi,SUMATERA SELATAN,KAB. OGAN ILIR,2023-11-22,23:00,9916,28332,32582,34932,41790,7791,4250,16999
clp8hl6846lchjq7wa4jz4uvu,7,6,106,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,2023-11-22,23:00,13349,12932,15435,19679,8343,14601,10846,7926
clp8hl6846lcgjq7wcouphuyl,7,6,105,Jokowi,SUMATERA SELATAN,KAB. BANYUASIN,2023-11-22,23:00,8573,8841,9377,13177,12591,10448,1875,1875
clp8hl6846lcfjq7wlx6l7cbq,7,6,104,Jokowi,SUMATERA SELATAN,KAB. MUSI BANYUASIN,2023-11-22,23:00,83824,11071,63264,74427,55356,71172,15816,15816
clp8hl6846lcejq7wpf6669t5,7,6,103,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS,2023-11-22,23:00,61158,14182,13295,42414,5318,60271,13295,9750
clp8hl6846lcdjq7wrk5sekvg,7,6,102,Jokowi,SUMATERA SELATAN,KAB. LAHAT,2023-11-22,23:00,33143,12654,14462,28513,25309,14462,4821,15667
clp8hl6846lctjq7w2mskf547,7,7,118,Jokowi,BENGKULU,KAB. BENGKULU UTARA,2023-11-22,23:00,6750,99004,6750,53975,14626,14626,31501,51752
clp8hl6846lcsjq7wdqy21xzm,7,7,117,Jokowi,BENGKULU,KAB. REJANG LEBONG,2023-11-22,23:00,35108,31412,25869,44385,61900,12934,7391,10163
clp8hl6846lcrjq7wqhab4qbk,7,7,116,Jokowi,BENGKULU,KAB. BENGKULU SELATAN,2023-11-22,23:00,121345,59644,24680,99026,20567,82268,65814,37021
clp98hpux007njqasl7ex4k02,7,7,117,Jokowi,BENGKULU,KAB. REJANG LEBONG,2023-11-22,23:00,33260,24021,35108,45379,17554,15706,34184,24945
clp98hpuw007ljqaseeifer77,7,7,124,Jokowi,BENGKULU,KAB. BENGKULU TENGAH,2023-11-22,23:00,24652,30340,134636,93536,18963,75851,53096,41718
clp98hpuv007jjqashei9rpcv,7,7,123,Jokowi,BENGKULU,KAB. KEPAHIANG,2023-11-22,23:00,64319,35975,8721,51524,9811,27254,10902,61049
clp98hpun0075jqasqke4r6hd,7,7,116,Jokowi,BENGKULU,KAB. BENGKULU SELATAN,2023-11-22,23:00,104892,86381,14397,100581,88438,34964,55531,26737
clp98hpuo0077jqasiebmnk1u,7,7,118,Jokowi,BENGKULU,KAB. BENGKULU UTARA,2023-11-22,23:00,34876,12375,65253,53302,78753,7875,6750,19126
clp98hpuq0079jqastjhxbsfi,7,7,119,Jokowi,BENGKULU,KAB. KAUR,2023-11-22,23:00,37269,20187,97830,76836,104041,23293,10870,17081
clp98hpur007bjqaswv5894x9,7,7,125,Jokowi,BENGKULU,KOTA BENGKULU,2023-11-22,23:00,52937,19852,21742,45131,34031,11344,24578,24578
clp98hpus007djqasd9s45ulu,7,7,120,Jokowi,BENGKULU,KAB. SELUMA,2023-11-22,23:00,14982,38288,113199,79354,14982,11653,26635,113199
clp8hl6846lcujq7whcsc4696,7,7,119,Jokowi,BENGKULU,KAB. KAUR,2023-11-22,23:00,46586,55903,52797,76616,79196,13976,23293,38821
clp98hpuu007hjqasy0yn0vmu,7,7,122,Jokowi,BENGKULU,KAB. LEBONG,2023-11-22,23:00,16135,24447,8312,23234,29336,6356,4400,8801
clp98hput007fjqasutfsa7qz,7,7,121,Jokowi,BENGKULU,KAB. MUKO MUKO,2023-11-22,23:00,9421,61758,33496,49199,34543,37683,16748,15701
clp8hl6846lcwjq7w88vxilxd,7,7,121,Jokowi,BENGKULU,KAB. MUKO MUKO,2023-11-22,23:00,25122,54431,25122,51692,73272,11514,9421,10467
clp8hl6846ld0jq7wj5jcj8c6,7,7,125,Jokowi,BENGKULU,KOTA BENGKULU,2023-11-22,23:00,55773,7562,31195,44916,6617,17016,56719,14180
clp8hl6846lczjq7wtgy7w0ch,7,7,124,Jokowi,BENGKULU,KAB. BENGKULU TENGAH,2023-11-22,23:00,49303,49303,91021,93352,73955,64473,22755,28444
clp8hl6846lcyjq7w0aos5s6h,7,7,123,Jokowi,BENGKULU,KAB. KEPAHIANG,2023-11-22,23:00,7631,81762,19623,53665,10902,64319,14172,19623
clp8hl6846lcvjq7wck4orc4k,7,7,120,Jokowi,BENGKULU,KAB. SELUMA,2023-11-22,23:00,119858,24970,21641,82139,113199,19976,13318,19976
clp8hl6846lcxjq7wr9agum0n,7,7,122,Jokowi,BENGKULU,KAB. LEBONG,2023-11-22,23:00,19068,19557,10268,23168,16135,15157,9779,7823
clp98hpva008bjqaseraonhxy,7,8,129,Jokowi,LAMPUNG,KAB. LAMPUNG BARAT,2023-11-22,23:00,16328,22159,19827,27505,22159,19243,13412,3499
clp8hl6846ld1jq7wro620pgc,7,8,126,Jokowi,LAMPUNG,KAB. LAMPUNG SELATAN,2023-11-22,23:00,56632,23319,31092,52793,29982,29982,6663,44418
clp8hl6846ld2jq7wcc1rvnln,7,8,127,Jokowi,LAMPUNG,KAB. LAMPUNG TENGAH,2023-11-22,23:00,133371,23938,13679,84266,22228,117982,10259,20519
clp8hl6846ld3jq7wlr9te46r,7,8,128,Jokowi,LAMPUNG,KAB. LAMPUNG UTARA,2023-11-22,23:00,14560,16987,16987,23633,6795,29605,5824,6309
clp8hl6846ld4jq7wk2u4ev8a,7,8,129,Jokowi,LAMPUNG,KAB. LAMPUNG BARAT,2023-11-22,23:00,30323,6414,21576,28245,11080,33239,7581,6414
clp8hl6846ld5jq7wdzien8hp,7,8,130,Jokowi,LAMPUNG,KAB. TULANG BAWANG,2023-11-22,23:00,8409,27521,2293,18466,23316,4205,6880,3822
clp8hl6846ld6jq7w2k72dwpe,7,8,131,Jokowi,LAMPUNG,KAB. TANGGAMUS,2023-11-22,23:00,30581,275230,131062,210877,104849,83006,96112,152905
clp8hl6846ld7jq7w89yznvaq,7,8,132,Jokowi,LAMPUNG,KAB. LAMPUNG TIMUR,2023-11-22,23:00,15807,15807,17783,24090,6421,11855,11855,19264
clp8hl6846ld8jq7w9r1yx0dw,7,8,133,Jokowi,LAMPUNG,KAB. WAY KANAN,2023-11-22,23:00,26403,7766,43488,38214,48924,14755,6989,6989
clp8hl6846ld9jq7wfhe1yoer,7,8,134,Jokowi,LAMPUNG,KAB. PESAWARAN,2023-11-22,23:00,12805,32505,3940,24121,32998,5418,4433,6403
clp8hl6846ldajq7w8z6iymjo,7,8,135,Jokowi,LAMPUNG,KAB. PRINGSEWU,2023-11-22,23:00,13505,4823,29903,23296,19292,13022,3376,12540
clp8hl6846ldbjq7w82h7gdcn,7,8,136,Jokowi,LAMPUNG,KAB. MESUJI,2023-11-22,23:00,31549,7063,8476,22145,23073,3296,6121,14597
clp8hl6846ldcjq7woe69xoc7,7,8,137,Jokowi,LAMPUNG,KAB. TULANG BAWANG BARAT,2023-11-22,23:00,37737,4547,3183,22345,30008,5911,6365,3183
clp8hl6846lddjq7w9lf69kom,7,8,138,Jokowi,LAMPUNG,KAB. PESISIR BARAT,2023-11-22,23:00,18819,4147,8931,15607,10207,1914,16586,3190
clp8hl6846ldejq7wcptpoxty,7,8,139,Jokowi,LAMPUNG,KOTA BANDAR LAMPUNG,2023-11-22,23:00,36198,3782,14047,25625,16208,18369,7564,11886
clp8hl6856ldfjq7wv7ca0d9h,7,8,140,Jokowi,LAMPUNG,KOTA METRO,2023-11-22,23:00,24127,21792,31910,37281,12453,41250,17901,6226
clp98hpvd008hjqasdbhgz2pd,7,8,126,Jokowi,LAMPUNG,KAB. LAMPUNG SELATAN,2023-11-22,23:00,72179,28871,9994,53576,7773,66626,18877,17767
clp98hpvc008fjqasigv2kxhy,7,8,127,Jokowi,LAMPUNG,KAB. LAMPUNG TENGAH,2023-11-22,23:00,78654,20519,71815,83828,124821,20519,13679,11969
clp98hpvb008djqaszwm0m8gg,7,8,128,Jokowi,LAMPUNG,KAB. LAMPUNG UTARA,2023-11-22,23:00,11163,5339,32032,23595,13104,12133,6795,16501
clp98hpv90089jqas4pg7hk5h,7,8,130,Jokowi,LAMPUNG,KAB. TULANG BAWANG,2023-11-22,23:00,6116,14525,17583,18113,21023,2676,10320,4205
clp98hpv80087jqasdms3058y,7,8,131,Jokowi,LAMPUNG,KAB. TANGGAMUS,2023-11-22,23:00,318917,65531,52425,205726,231543,34950,122324,48056
clp98hpv70085jqasv29xgsax,7,8,132,Jokowi,LAMPUNG,KAB. LAMPUNG TIMUR,2023-11-22,23:00,33589,2964,12843,24388,9385,7409,15807,16795
clp98hpv60083jqascijnuyyn,7,8,133,Jokowi,LAMPUNG,KAB. WAY KANAN,2023-11-22,23:00,10095,59796,7766,37548,22520,24074,15531,15531
clp98hpv50081jqas7gh9hk5g,7,8,135,Jokowi,LAMPUNG,KAB. PRINGSEWU,2023-11-22,23:00,40997,3858,3376,22878,10129,5305,6270,26527
clp98hpv4007zjqas5g2y3b63,7,8,136,Jokowi,LAMPUNG,KAB. MESUJI,2023-11-22,23:00,27782,7063,12243,23084,11301,9418,13185,13185
clp98hpv3007xjqaschtz4zdo,7,8,137,Jokowi,LAMPUNG,KAB. TULANG BAWANG BARAT,2023-11-22,23:00,28189,5001,12276,22134,12276,10003,12276,10912
clp98hpv2007vjqasha24k70h,7,8,138,Jokowi,LAMPUNG,KAB. PESISIR BARAT,2023-11-22,23:00,4466,22966,4466,15003,13078,7017,7017,4785
clp98hpv1007tjqasoez9qagg,7,8,139,Jokowi,LAMPUNG,KOTA BANDAR LAMPUNG,2023-11-22,23:00,16749,26474,10806,25572,30796,10265,4862,8104
clp98hpv0007rjqasstsn5jqf,7,8,140,Jokowi,LAMPUNG,KOTA METRO,2023-11-22,23:00,36580,4670,36580,37917,28019,17901,13231,18679
clp98hpuy007pjqas0vfbmv49,7,8,134,Jokowi,LAMPUNG,KAB. PESAWARAN,2023-11-22,23:00,13790,14775,20685,23879,19208,23148,3940,2955
clp98hpvf008ljqas0mgm2yet,7,9,141,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,2023-11-22,23:00,161372,72617,34964,129020,126408,18827,61859,61859
clp98hpvg008njqaswg1pbjly,7,9,146,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,2023-11-22,23:00,81588,13198,25196,56652,11998,93586,7199,7199
clp98hpvh008pjqaslczqbjui,7,9,145,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,2023-11-22,23:00,34181,8251,16501,28473,31234,8840,7661,11197
clp98hpvi008rjqasijf3p16a,7,9,144,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,2023-11-22,23:00,29300,50462,83018,78157,26045,48834,55345,32556
clp98hpvk008tjqas7mss2912,7,9,143,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,2023-11-22,23:00,176112,92386,20210,138871,46193,37532,60629,144354
clp98hpvl008vjqassruvq79n,7,9,147,Jokowi,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,2023-11-22,23:00,10901,8074,21397,19475,9286,19782,4845,6460
clp8hl6856ldljq7ww7j1tr2i,7,9,146,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,2023-11-22,23:00,29996,27596,62391,57832,13198,11998,35995,58791
clp8hl6856ldkjq7wr2a4715l,7,9,145,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,2023-11-22,23:00,34770,10608,13554,27999,34181,6483,11197,7072
clp8hl6856ldjjq7wv22wisb1,7,9,144,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,2023-11-22,23:00,24417,11395,126968,77603,66740,22789,53717,19534
clp8hl6856ldijq7why55nnbt,7,9,143,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,2023-11-22,23:00,46193,193434,49080,140227,40419,83725,66403,98161
clp8hl6856ldhjq7wh3vh1w8o,7,9,142,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,2023-11-22,23:00,245672,24567,80721,165557,101778,161441,24567,63173
clp8hl6856ldgjq7w5z5b18oo,7,9,141,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,2023-11-22,23:00,104892,139856,24206,126437,153303,56480,24206,34964
clp8hl6856ldmjq7w710pv9nl,7,9,147,Jokowi,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,2023-11-22,23:00,8478,20590,11304,19239,7671,14130,12112,6460
clp98hpve008jjqasda28zk7c,7,9,142,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,2023-11-22,23:00,73702,175480,101778,168473,115817,31586,42115,161441
clp8hl6856ldsjq7w15xhzl0r,7,10,153,Jokowi,KEPULAUAN RIAU,KOTA BATAM,2023-11-22,23:00,223896,36383,19591,132581,103552,78363,30786,67169
clp8hl6856ldqjq7w9vo86nwn,7,10,151,Jokowi,KEPULAUAN RIAU,KAB. LINGGA,2023-11-22,23:00,45059,16802,14510,37019,27493,7637,25966,15274
clp8hl6856ldpjq7wz25mv8ry,7,10,150,Jokowi,KEPULAUAN RIAU,KAB. NATUNA,2023-11-22,23:00,93654,8712,6534,53852,20691,42471,17424,28314
clp8hl6856ldojq7wdof2drwu,7,10,149,Jokowi,KEPULAUAN RIAU,KAB. KARIMUN,2023-11-22,23:00,46460,26327,82080,74003,20133,20133,29425,85177
clp8hl6856ldnjq7w2qtz1g28,7,10,148,Jokowi,KEPULAUAN RIAU,KAB. BINTAN,2023-11-22,23:00,89638,12025,7652,53061,16397,56844,14211,21863
clp98hpvq0095jqas1qir1g42,7,10,153,Jokowi,KEPULAUAN RIAU,KOTA BATAM,2023-11-22,23:00,69967,184714,25188,137915,67169,78363,114747,19591
clp98hpvr0097jqas93qwpey6,7,10,148,Jokowi,KEPULAUAN RIAU,KAB. BINTAN,2023-11-22,23:00,48099,14211,47005,53784,8745,61216,31701,7652
clp98hpvt0099jqasqu3m6dpy,7,10,149,Jokowi,KEPULAUAN RIAU,KAB. KARIMUN,2023-11-22,23:00,15487,66593,72788,73068,54204,12389,29425,58850
clp98hpvp0093jqashc17wvj1,7,10,152,Jokowi,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,2023-11-22,23:00,80669,8428,31304,58020,19264,31304,15652,54181
clp98hpvo0091jqasila9nc8k,7,10,151,Jokowi,KEPULAUAN RIAU,KAB. LINGGA,2023-11-22,23:00,13747,31312,31312,36567,16802,19093,18329,22148
clp98hpvn008zjqas5dt96dy0,7,10,154,Jokowi,KEPULAUAN RIAU,KOTA TANJUNG PINANG,2023-11-22,23:00,3593,6737,34583,21162,12127,6288,4940,21558
clp98hpvm008xjqas6oqlgjaz,7,10,150,Jokowi,KEPULAUAN RIAU,KAB. NATUNA,2023-11-22,23:00,57717,18513,32670,52952,30492,7623,21780,49005
clp8hl6856ldtjq7wzkopus7o,7,10,154,Jokowi,KEPULAUAN RIAU,KOTA TANJUNG PINANG,2023-11-22,23:00,30541,4042,10330,22106,26948,4940,4042,8983
