id,idCandidate,idProvinsi,idKabkot,candidate,provinsi,kabkot,date,time,confidence,supportive,positive,undecided,unsupportive,uncomfortable,negative,dissapproval
clp8hl6846lbyjq7wsujmudx4,7,4,87,Jokowi,RIAU,KOTA DUMAI,2023-11-22,23:00,183,96,21,1188,315,225,300,660
clp8hl6846lbrjq7wye6x91rm,7,4,80,Jokowi,RIAU,KAB. PELALAWAN,2023-11-22,23:00,174,30,96,1165,240,885,105,270
clp8hl6846lbqjq7w0npy1tii,7,4,79,Jokowi,RIAU,KAB. INDRAGIRI HILIR,2023-11-22,23:00,93,48,159,1170,135,945,195,225
clp8hl6846lbpjq7wdamjhgy7,7,4,78,Jokowi,RIAU,KAB. BENGKALIS,2023-11-22,23:00,195,81,24,1152,105,1170,90,135
clp98hptl0057jqasaepjd0xb,7,4,83,Jokowi,RIAU,KAB. SIAK,2023-11-22,23:00,48,36,216,1129,345,660,135,360
clp8hl6846lbojq7wzceufwwr,7,4,77,Jokowi,RIAU,KAB. INDRAGIRI HULU,2023-11-22,23:00,231,18,51,1156,510,150,705,135
clp98hpu20063jqasa1a3t52t,7,5,88,Jokowi,JAMBI,KAB. KERINCI,2023-11-22,23:00,51,63,186,1154,375,285,630,210
clp8hl6846lbzjq7wg2ha2i6q,7,5,88,Jokowi,JAMBI,KAB. KERINCI,2023-11-22,23:00,156,33,111,1173,510,690,105,195
clp8hl6846lc0jq7w2chcbts4,7,5,89,Jokowi,JAMBI,KAB. MERANGIN,2023-11-22,23:00,84,42,174,1155,375,135,735,255
clp8hl6846lc1jq7wuwqzurx5,7,5,90,Jokowi,JAMBI,KAB. SAROLANGUN,2023-11-22,23:00,108,117,75,1149,690,150,510,150
clp8hl6846lc2jq7w7dk7qzyw,7,5,91,Jokowi,JAMBI,KAB. BATANGHARI,2023-11-22,23:00,54,117,129,1129,300,300,750,150
clp8hl6846lc3jq7wugtw8eef,7,5,92,Jokowi,JAMBI,KAB. MUARO JAMBI,2023-11-22,23:00,36,177,87,1154,540,705,90,165
clp8hl6846lc4jq7wqf70zu8o,7,5,93,Jokowi,JAMBI,KAB. TANJUNG JABUNG BARAT,2023-11-22,23:00,81,105,114,1132,435,180,450,435
clp8hl6846lc5jq7w1kt8otq4,7,5,94,Jokowi,JAMBI,KAB. TANJUNG JABUNG TIMUR,2023-11-22,23:00,48,48,204,1188,585,450,150,315
clp8hl6846lc6jq7w5chnnakb,7,5,95,Jokowi,JAMBI,KAB. BUNGO,2023-11-22,23:00,144,87,69,1164,210,810,285,195
clp8hl6846lc7jq7whb1tj7ay,7,5,96,Jokowi,JAMBI,KAB. TEBO,2023-11-22,23:00,162,21,117,1132,675,195,420,210
clp8hl6846lc8jq7wx2rwhnpt,7,5,97,Jokowi,JAMBI,KOTA JAMBI,2023-11-22,23:00,162,63,75,1130,630,330,195,345
clp8hl6846lc9jq7wor7pemfk,7,5,98,Jokowi,JAMBI,KOTA SUNGAI PENUH,2023-11-22,23:00,30,108,162,1157,135,855,270,240
clp98hpts005ljqasw0pm4kvo,7,5,96,Jokowi,JAMBI,KAB. TEBO,2023-11-22,23:00,162,69,69,1172,315,390,540,255
clp98hptt005njqas5wx7p6bb,7,5,95,Jokowi,JAMBI,KAB. BUNGO,2023-11-22,23:00,48,219,33,1165,240,240,690,330
clp98hptv005pjqas5f6g268a,7,5,97,Jokowi,JAMBI,KOTA JAMBI,2023-11-22,23:00,105,33,162,1147,570,510,300,120
clp98hptw005rjqastouv7nva,7,5,98,Jokowi,JAMBI,KOTA SUNGAI PENUH,2023-11-22,23:00,195,69,36,1180,225,795,165,315
clp98hptx005tjqasd1ttfqhk,7,5,89,Jokowi,JAMBI,KAB. MERANGIN,2023-11-22,23:00,102,93,105,1167,405,375,345,375
clp98hpty005vjqasfh7pdxje,7,5,90,Jokowi,JAMBI,KAB. SAROLANGUN,2023-11-22,23:00,126,153,21,1138,405,705,150,240
clp98hptz005xjqasxqtdl9gn,7,5,91,Jokowi,JAMBI,KAB. BATANGHARI,2023-11-22,23:00,78,99,123,1181,360,345,585,210
clp98hpu0005zjqas1dkrhk5y,7,5,92,Jokowi,JAMBI,KAB. MUARO JAMBI,2023-11-22,23:00,204,78,18,1150,900,105,390,105
clp98hpu10061jqasl9ms8rvg,7,5,93,Jokowi,JAMBI,KAB. TANJUNG JABUNG BARAT,2023-11-22,23:00,84,144,72,1150,240,150,405,705
clp98hpu30065jqas89at96r8,7,5,94,Jokowi,JAMBI,KAB. TANJUNG JABUNG TIMUR,2023-11-22,23:00,216,30,54,1138,1005,240,150,105
clp8hl6846lcijq7wfkoivhr9,7,6,107,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,2023-11-22,23:00,183,21,96,1137,165,840,405,90
clp8hl6846lccjq7wi319okcq,7,6,101,Jokowi,SUMATERA SELATAN,KAB. MUARA ENIM,2023-11-22,23:00,186,48,66,1146,930,135,165,270
clp8hl6846lcbjq7weja9k8o9,7,6,100,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,2023-11-22,23:00,156,69,75,1169,975,285,105,135
clp8hl6846lcajq7wppi13bfa,7,6,99,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,2023-11-22,23:00,21,66,213,1181,120,855,420,105
clp98hpu40067jqascvvn6vlu,7,6,103,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS,2023-11-22,23:00,90,87,123,1138,510,240,495,255
clp98hpu50069jqasxf7ks0pn,7,6,104,Jokowi,SUMATERA SELATAN,KAB. MUSI BANYUASIN,2023-11-22,23:00,96,48,156,1170,225,720,255,300
clp98hpu6006bjqassw7udysa,7,6,102,Jokowi,SUMATERA SELATAN,KAB. LAHAT,2023-11-22,23:00,30,192,78,1170,330,375,465,330
clp98hpu7006djqas0giu237j,7,6,111,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,2023-11-22,23:00,84,171,45,1137,510,495,135,360
clp98hpu9006fjqas3837lui2,7,6,110,Jokowi,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,2023-11-22,23:00,123,114,63,1162,390,420,540,150
clp98hpua006hjqas25tnb0ps,7,6,112,Jokowi,SUMATERA SELATAN,KOTA PALEMBANG,2023-11-22,23:00,93,69,138,1157,120,840,240,300
clp98hpub006jjqas87lokg1w,7,6,113,Jokowi,SUMATERA SELATAN,KOTA PAGAR ALAM,2023-11-22,23:00,45,159,96,1168,630,585,105,180
clp98hpuc006ljqasiisk9pep,7,6,114,Jokowi,SUMATERA SELATAN,KOTA LUBUK LINGGAU,2023-11-22,23:00,120,153,27,1141,300,270,735,195
clp98hpud006njqas0jhcsorc,7,6,115,Jokowi,SUMATERA SELATAN,KOTA PRABUMULIH,2023-11-22,23:00,264,18,18,1174,690,255,315,240
clp98hpue006pjqas67a584jr,7,6,101,Jokowi,SUMATERA SELATAN,KAB. MUARA ENIM,2023-11-22,23:00,33,162,105,1135,570,180,285,465
clp98hpug006rjqas4ss2xru1,7,6,100,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,2023-11-22,23:00,246,18,36,1128,660,525,210,105
clp98hpuh006tjqaspr17ny5t,7,6,107,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,2023-11-22,23:00,141,54,105,1158,285,360,615,240
clp98hpui006vjqasoik2r0pm,7,6,106,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,2023-11-22,23:00,255,18,27,1173,165,210,330,795
clp98hpuj006xjqas95nl2xit,7,6,108,Jokowi,SUMATERA SELATAN,KAB. OGAN ILIR,2023-11-22,23:00,18,135,147,1135,240,120,825,315
clp98hpuk006zjqasbq45nj6g,7,6,99,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,2023-11-22,23:00,237,24,39,1164,135,675,285,405
clp98hpul0071jqasymnpescj,7,6,109,Jokowi,SUMATERA SELATAN,KAB. EMPAT LAWANG,2023-11-22,23:00,66,129,105,1144,915,135,240,210
clp98hpum0073jqasbrwhfmq8,7,6,105,Jokowi,SUMATERA SELATAN,KAB. BANYUASIN,2023-11-22,23:00,171,27,102,1166,210,735,105,450
clp8hl6846lcqjq7wevvpjcix,7,6,115,Jokowi,SUMATERA SELATAN,KOTA PRABUMULIH,2023-11-22,23:00,72,93,135,1163,225,1005,120,150
clp8hl6846lcpjq7w6dnnnvbn,7,6,114,Jokowi,SUMATERA SELATAN,KOTA LUBUK LINGGAU,2023-11-22,23:00,252,24,24,1151,735,525,90,150
clp8hl6846lcojq7wvr6qey4o,7,6,113,Jokowi,SUMATERA SELATAN,KOTA PAGAR ALAM,2023-11-22,23:00,228,42,30,1182,360,405,390,345
clp8hl6846lcnjq7wzmiqh9ca,7,6,112,Jokowi,SUMATERA SELATAN,KOTA PALEMBANG,2023-11-22,23:00,123,99,78,1163,300,645,435,120
clp8hl6846lcmjq7wnq29lunw,7,6,111,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,2023-11-22,23:00,165,24,111,1161,1005,105,195,195
clp8hl6846lcljq7w2en3zi1j,7,6,110,Jokowi,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,2023-11-22,23:00,57,195,48,1147,630,120,390,360
clp8hl6846lckjq7wtieqnm1n,7,6,109,Jokowi,SUMATERA SELATAN,KAB. EMPAT LAWANG,2023-11-22,23:00,129,138,33,1170,705,420,285,90
clp8hl6846lcjjq7wbb5fis60,7,6,108,Jokowi,SUMATERA SELATAN,KAB. OGAN ILIR,2023-11-22,23:00,147,93,60,1178,1020,120,135,225
clp8hl6846lchjq7wa4jz4uvu,7,6,106,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,2023-11-22,23:00,18,201,81,1129,315,405,660,120
clp8hl6846lcgjq7wcouphuyl,7,6,105,Jokowi,SUMATERA SELATAN,KAB. BANYUASIN,2023-11-22,23:00,27,93,180,1150,780,495,120,105
clp8hl6846lcfjq7wlx6l7cbq,7,6,104,Jokowi,SUMATERA SELATAN,KAB. MUSI BANYUASIN,2023-11-22,23:00,108,84,108,1150,135,270,465,630
clp8hl6846lcejq7wpf6669t5,7,6,103,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS,2023-11-22,23:00,150,33,117,1181,915,105,285,195
clp8hl6846lcdjq7wrk5sekvg,7,6,102,Jokowi,SUMATERA SELATAN,KAB. LAHAT,2023-11-22,23:00,174,48,78,1188,435,240,480,345
clp8hl6846lctjq7w2mskf547,7,7,118,Jokowi,BENGKULU,KAB. BENGKULU UTARA,2023-11-22,23:00,183,39,78,1160,540,525,120,315
clp8hl6846lcsjq7wdqy21xzm,7,7,117,Jokowi,BENGKULU,KAB. REJANG LEBONG,2023-11-22,23:00,99,126,75,1179,180,810,180,330
clp8hl6846lcrjq7wqhab4qbk,7,7,116,Jokowi,BENGKULU,KAB. BENGKULU SELATAN,2023-11-22,23:00,57,162,81,1165,705,450,90,255
clp98hpux007njqasl7ex4k02,7,7,117,Jokowi,BENGKULU,KAB. REJANG LEBONG,2023-11-22,23:00,33,246,21,1185,390,165,270,675
clp98hpuw007ljqaseeifer77,7,7,124,Jokowi,BENGKULU,KAB. BENGKULU TENGAH,2023-11-22,23:00,96,60,144,1148,225,150,240,885
clp98hpuv007jjqashei9rpcv,7,7,123,Jokowi,BENGKULU,KAB. KEPAHIANG,2023-11-22,23:00,234,42,24,1170,630,195,285,390
clp98hpun0075jqasqke4r6hd,7,7,116,Jokowi,BENGKULU,KAB. BENGKULU SELATAN,2023-11-22,23:00,204,39,57,1138,525,735,150,90
clp98hpuo0077jqasiebmnk1u,7,7,118,Jokowi,BENGKULU,KAB. BENGKULU UTARA,2023-11-22,23:00,198,81,21,1138,570,210,225,495
clp98hpuq0079jqastjhxbsfi,7,7,119,Jokowi,BENGKULU,KAB. KAUR,2023-11-22,23:00,45,159,96,1179,870,255,120,255
clp98hpur007bjqaswv5894x9,7,7,125,Jokowi,BENGKULU,KOTA BENGKULU,2023-11-22,23:00,231,39,30,1163,555,705,120,120
clp98hpus007djqasd9s45ulu,7,7,120,Jokowi,BENGKULU,KAB. SELUMA,2023-11-22,23:00,135,99,66,1167,195,360,330,615
clp8hl6846lcujq7whcsc4696,7,7,119,Jokowi,BENGKULU,KAB. KAUR,2023-11-22,23:00,78,177,45,1153,420,405,210,465
clp98hpuu007hjqasy0yn0vmu,7,7,122,Jokowi,BENGKULU,KAB. LEBONG,2023-11-22,23:00,186,90,24,1186,540,90,735,135
clp98hput007fjqasutfsa7qz,7,7,121,Jokowi,BENGKULU,KAB. MUKO MUKO,2023-11-22,23:00,93,132,75,1173,390,435,240,435
clp8hl6846lcwjq7w88vxilxd,7,7,121,Jokowi,BENGKULU,KAB. MUKO MUKO,2023-11-22,23:00,156,108,36,1131,465,300,570,165
clp8hl6846ld0jq7wj5jcj8c6,7,7,125,Jokowi,BENGKULU,KOTA BENGKULU,2023-11-22,23:00,246,24,30,1145,495,690,150,165
clp8hl6846lczjq7wtgy7w0ch,7,7,124,Jokowi,BENGKULU,KAB. BENGKULU TENGAH,2023-11-22,23:00,135,123,42,1144,285,810,105,300
clp8hl6846lcyjq7w0aos5s6h,7,7,123,Jokowi,BENGKULU,KAB. KEPAHIANG,2023-11-22,23:00,72,129,99,1157,615,135,330,420
clp8hl6846lcvjq7wck4orc4k,7,7,120,Jokowi,BENGKULU,KAB. SELUMA,2023-11-22,23:00,90,180,30,1166,90,990,225,195
clp8hl6846lcxjq7wr9agum0n,7,7,122,Jokowi,BENGKULU,KAB. LEBONG,2023-11-22,23:00,27,123,150,1155,165,525,285,525
clp98hpva008bjqaseraonhxy,7,8,129,Jokowi,LAMPUNG,KAB. LAMPUNG BARAT,2023-11-22,23:00,156,78,66,1155,570,255,105,570
clp8hl6846ld1jq7wro620pgc,7,8,126,Jokowi,LAMPUNG,KAB. LAMPUNG SELATAN,2023-11-22,23:00,138,63,99,1157,600,225,240,435
clp8hl6846ld2jq7wcc1rvnln,7,8,127,Jokowi,LAMPUNG,KAB. LAMPUNG TENGAH,2023-11-22,23:00,51,180,69,1159,195,135,840,330
clp8hl6846ld3jq7wlr9te46r,7,8,128,Jokowi,LAMPUNG,KAB. LAMPUNG UTARA,2023-11-22,23:00,72,180,48,1148,240,525,405,330
clp8hl6846ld4jq7wk2u4ev8a,7,8,129,Jokowi,LAMPUNG,KAB. LAMPUNG BARAT,2023-11-22,23:00,204,48,48,1141,465,660,165,210
clp8hl6846ld5jq7wdzien8hp,7,8,130,Jokowi,LAMPUNG,KAB. TULANG BAWANG,2023-11-22,23:00,54,21,225,1162,195,285,855,165
clp8hl6846ld6jq7w2k72dwpe,7,8,131,Jokowi,LAMPUNG,KAB. TANGGAMUS,2023-11-22,23:00,186,75,39,1152,405,210,570,315
clp8hl6846ld7jq7w89yznvaq,7,8,132,Jokowi,LAMPUNG,KAB. LAMPUNG TIMUR,2023-11-22,23:00,225,33,42,1171,345,705,270,180
clp8hl6846ld8jq7w9r1yx0dw,7,8,133,Jokowi,LAMPUNG,KAB. WAY KANAN,2023-11-22,23:00,255,21,24,1180,930,195,150,225
clp8hl6846ld9jq7wfhe1yoer,7,8,134,Jokowi,LAMPUNG,KAB. PESAWARAN,2023-11-22,23:00,90,18,192,1175,885,120,390,105
clp8hl6846ldajq7w8z6iymjo,7,8,135,Jokowi,LAMPUNG,KAB. PRINGSEWU,2023-11-22,23:00,48,99,153,1132,705,375,255,165
clp8hl6846ldbjq7w82h7gdcn,7,8,136,Jokowi,LAMPUNG,KAB. MESUJI,2023-11-22,23:00,78,84,138,1144,135,255,675,435
clp8hl6846ldcjq7woe69xoc7,7,8,137,Jokowi,LAMPUNG,KAB. TULANG BAWANG BARAT,2023-11-22,23:00,72,48,180,1135,180,555,225,540
clp8hl6846lddjq7w9lf69kom,7,8,138,Jokowi,LAMPUNG,KAB. PESISIR BARAT,2023-11-22,23:00,42,24,234,1177,705,210,180,405
clp8hl6846ldejq7wcptpoxty,7,8,139,Jokowi,LAMPUNG,KOTA BANDAR LAMPUNG,2023-11-22,23:00,153,102,45,1143,765,210,105,420
clp8hl6856ldfjq7wv7ca0d9h,7,8,140,Jokowi,LAMPUNG,KOTA METRO,2023-11-22,23:00,45,144,111,1128,675,345,120,360
clp98hpvd008hjqasdbhgz2pd,7,8,126,Jokowi,LAMPUNG,KAB. LAMPUNG SELATAN,2023-11-22,23:00,174,105,21,1157,615,630,135,120
clp98hpvc008fjqasigv2kxhy,7,8,127,Jokowi,LAMPUNG,KAB. LAMPUNG TENGAH,2023-11-22,23:00,195,42,63,1179,420,600,150,330
clp98hpvb008djqaszwm0m8gg,7,8,128,Jokowi,LAMPUNG,KAB. LAMPUNG UTARA,2023-11-22,23:00,138,18,144,1144,600,600,90,210
clp98hpv90089jqas4pg7hk5h,7,8,130,Jokowi,LAMPUNG,KAB. TULANG BAWANG,2023-11-22,23:00,93,114,93,1170,855,285,90,270
clp98hpv80087jqasdms3058y,7,8,131,Jokowi,LAMPUNG,KAB. TANGGAMUS,2023-11-22,23:00,156,69,75,1175,375,555,120,450
clp98hpv70085jqasv29xgsax,7,8,132,Jokowi,LAMPUNG,KAB. LAMPUNG TIMUR,2023-11-22,23:00,117,51,132,1166,180,435,405,480
clp98hpv60083jqascijnuyyn,7,8,133,Jokowi,LAMPUNG,KAB. WAY KANAN,2023-11-22,23:00,162,81,57,1185,615,675,105,105
clp98hpv50081jqas7gh9hk5g,7,8,135,Jokowi,LAMPUNG,KAB. PRINGSEWU,2023-11-22,23:00,39,150,111,1182,585,330,300,285
clp98hpv4007zjqas5g2y3b63,7,8,136,Jokowi,LAMPUNG,KAB. MESUJI,2023-11-22,23:00,78,192,30,1176,990,105,135,270
clp98hpv3007xjqaschtz4zdo,7,8,137,Jokowi,LAMPUNG,KAB. TULANG BAWANG BARAT,2023-11-22,23:00,156,33,111,1152,210,795,375,120
clp98hpv2007vjqasha24k70h,7,8,138,Jokowi,LAMPUNG,KAB. PESISIR BARAT,2023-11-22,23:00,63,57,180,1152,360,525,300,315
clp98hpv1007tjqasoez9qagg,7,8,139,Jokowi,LAMPUNG,KOTA BANDAR LAMPUNG,2023-11-22,23:00,144,54,102,1150,750,285,285,180
clp98hpv0007rjqasstsn5jqf,7,8,140,Jokowi,LAMPUNG,KOTA METRO,2023-11-22,23:00,216,66,18,1150,1065,105,195,135
clp98hpuy007pjqas0vfbmv49,7,8,134,Jokowi,LAMPUNG,KAB. PESAWARAN,2023-11-22,23:00,66,162,72,1148,225,195,465,615
clp98hpvf008ljqas0mgm2yet,7,9,141,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,2023-11-22,23:00,240,21,39,1173,855,150,240,255
clp98hpvg008njqaswg1pbjly,7,9,146,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,2023-11-22,23:00,39,228,33,1144,810,105,345,240
clp98hpvh008pjqaslczqbjui,7,9,145,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,2023-11-22,23:00,144,117,39,1171,540,660,135,165
clp98hpvi008rjqasijf3p16a,7,9,144,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,2023-11-22,23:00,87,24,189,1149,870,105,285,240
clp98hpvk008tjqas7mss2912,7,9,143,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,2023-11-22,23:00,177,30,93,1181,225,930,180,165
clp98hpvl008vjqassruvq79n,7,9,147,Jokowi,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,2023-11-22,23:00,51,42,207,1149,360,900,90,150
clp8hl6856ldljq7ww7j1tr2i,7,9,146,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,2023-11-22,23:00,39,39,222,1172,690,360,255,195
clp8hl6856ldkjq7wr2a4715l,7,9,145,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,2023-11-22,23:00,162,120,18,1139,720,330,90,360
clp8hl6856ldjjq7wv22wisb1,7,9,144,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,2023-11-22,23:00,219,48,33,1164,1050,180,105,165
clp8hl6856ldijq7why55nnbt,7,9,143,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,2023-11-22,23:00,93,120,87,1173,105,585,705,105
clp8hl6856ldhjq7wh3vh1w8o,7,9,142,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,2023-11-22,23:00,162,63,75,1149,390,300,675,135
clp8hl6856ldgjq7w5z5b18oo,7,9,141,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,2023-11-22,23:00,165,57,78,1184,300,300,240,660
clp8hl6856ldmjq7w710pv9nl,7,9,147,Jokowi,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,2023-11-22,23:00,45,105,150,1142,150,750,90,510
clp98hpve008jjqasda28zk7c,7,9,142,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,2023-11-22,23:00,129,132,39,1154,270,150,720,360
clp8hl6856ldsjq7w15xhzl0r,7,10,153,Jokowi,KEPULAUAN RIAU,KOTA BATAM,2023-11-22,23:00,24,105,171,1180,150,780,255,315
clp8hl6856ldqjq7w9vo86nwn,7,10,151,Jokowi,KEPULAUAN RIAU,KAB. LINGGA,2023-11-22,23:00,147,75,78,1180,420,570,225,285
clp8hl6856ldpjq7wz25mv8ry,7,10,150,Jokowi,KEPULAUAN RIAU,KAB. NATUNA,2023-11-22,23:00,51,195,54,1156,810,495,90,105
clp8hl6856ldojq7wdof2drwu,7,10,149,Jokowi,KEPULAUAN RIAU,KAB. KARIMUN,2023-11-22,23:00,168,42,90,1129,480,765,150,105
clp8hl6856ldnjq7w2qtz1g28,7,10,148,Jokowi,KEPULAUAN RIAU,KAB. BINTAN,2023-11-22,23:00,222,54,24,1152,675,90,540,195
clp98hpvq0095jqas1qir1g42,7,10,153,Jokowi,KEPULAUAN RIAU,KOTA BATAM,2023-11-22,23:00,156,57,87,1155,285,525,90,600
clp98hpvr0097jqas93qwpey6,7,10,148,Jokowi,KEPULAUAN RIAU,KAB. BINTAN,2023-11-22,23:00,78,102,120,1164,585,405,210,300
clp98hpvt0099jqasqu3m6dpy,7,10,149,Jokowi,KEPULAUAN RIAU,KAB. KARIMUN,2023-11-22,23:00,174,75,51,1179,285,480,645,90
clp98hpvp0093jqashc17wvj1,7,10,152,Jokowi,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,2023-11-22,23:00,192,30,78,1160,735,390,135,240
clp98hpvo0091jqasila9nc8k,7,10,151,Jokowi,KEPULAUAN RIAU,KAB. LINGGA,2023-11-22,23:00,198,45,57,1140,885,150,300,165
clp98hpvn008zjqas5dt96dy0,7,10,154,Jokowi,KEPULAUAN RIAU,KOTA TANJUNG PINANG,2023-11-22,23:00,204,69,27,1186,105,1200,90,105
clp98hpvm008xjqas6oqlgjaz,7,10,150,Jokowi,KEPULAUAN RIAU,KAB. NATUNA,2023-11-22,23:00,54,93,153,1178,660,240,135,465
clp8hl6856ldtjq7wzkopus7o,7,10,154,Jokowi,KEPULAUAN RIAU,KOTA TANJUNG PINANG,2023-11-22,23:00,207,42,51,1179,1230,90,90,90
clp8hl6856ldrjq7wxnnbqww3,7,10,152,Jokowi,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,2023-11-22,23:00,78,177,45,1143,345,495,420,240
clp8hl6856ldxjq7wi1rqkb99,7,11,158,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,2023-11-22,23:00,24,210,66,1167,180,90,660,570
clp8hl6856ldyjq7wxpyv50u9,7,11,159,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,2023-11-22,23:00,60,99,141,1146,1095,120,180,105
clp8hl6856ldzjq7wd8atvqsn,7,11,160,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,2023-11-22,23:00,90,171,39,1149,660,210,465,165
clp98hpvz009ljqasfv97ylu9,7,11,160,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,2023-11-22,23:00,192,30,78,1152,240,210,780,270
clp8hl6856ldvjq7ww0y9dcka,7,11,156,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,2023-11-22,23:00,21,96,183,1129,735,360,135,270
clp8hl6856ldujq7wv4a3enmi,7,11,155,Jokowi,DKI JAKARTA,KAB. ADM. KEP. SERIBU,2023-11-22,23:00,66,84,150,1170,450,675,270,105
clp98hpvu009bjqasi0y8wjmx,7,11,156,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,2023-11-22,23:00,174,60,66,1162,120,510,705,165
clp98hpvv009djqasu1yuvm0d,7,11,157,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,2023-11-22,23:00,150,90,60,1158,105,705,495,195
clp98hpvw009fjqas82mgbom8,7,11,155,Jokowi,DKI JAKARTA,KAB. ADM. KEP. SERIBU,2023-11-22,23:00,48,168,84,1156,285,105,270,840
clp98hpvx009hjqasa0rypmzg,7,11,158,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,2023-11-22,23:00,75,63,162,1170,240,480,435,345
clp98hpvy009jjqasadwbxrgb,7,11,159,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,2023-11-22,23:00,21,210,69,1161,855,360,165,120
clp8hl6856ldwjq7wafbtz3gu,7,11,157,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,2023-11-22,23:00,21,75,204,1147,150,525,540,285
,7,12,175,Jokowi,JAWA BARAT,KAB. KARAWANG,2023-11-22,23:00,117,132,51,1164,150,615,360,375
,7,12,186,Jokowi,JAWA BARAT,KOTA TASIKMALAYA,2023-11-22,23:00,45,111,144,1175,945,195,210,150
,7,12,187,Jokowi,JAWA BARAT,KOTA BANJAR,2023-11-22,23:00,153,117,30,1171,705,615,90,90
,7,12,185,Jokowi,JAWA BARAT,KOTA CIMAHI,2023-11-22,23:00,186,33,81,1157,540,615,120,225
,7,12,184,Jokowi,JAWA BARAT,KOTA DEPOK,2023-11-22,23:00,48,147,105,1180,105,1200,90,105
,7,12,183,Jokowi,JAWA BARAT,KOTA BEKASI,2023-11-22,23:00,30,189,81,1182,300,180,615,405
,7,12,182,Jokowi,JAWA BARAT,KOTA CIREBON,2023-11-22,23:00,69,210,21,1182,525,225,630,120
,7,12,181,Jokowi,JAWA BARAT,KOTA BANDUNG,2023-11-22,23:00,138,108,54,1171,315,450,540,195
,7,12,180,Jokowi,JAWA BARAT,KOTA SUKABUMI,2023-11-22,23:00,168,36,96,1139,765,270,345,120
,7,12,179,Jokowi,JAWA BARAT,KOTA BOGOR,2023-11-22,23:00,132,27,141,1186,135,630,495,240
,7,12,178,Jokowi,JAWA BARAT,KAB. PANGANDARAN,2023-11-22,23:00,168,75,57,1158,585,405,300,210
,7,12,177,Jokowi,JAWA BARAT,KAB. BANDUNG BARAT,2023-11-22,23:00,252,24,24,1182,600,525,165,210
,7,12,161,Jokowi,JAWA BARAT,KAB. BOGOR,2023-11-22,23:00,81,150,69,1188,420,270,225,585
,7,12,162,Jokowi,JAWA BARAT,KAB. SUKABUMI,2023-11-22,23:00,132,114,54,1154,210,525,300,465
,7,12,163,Jokowi,JAWA BARAT,KAB. CIANJUR,2023-11-22,23:00,129,84,87,1176,225,630,405,240
,7,12,164,Jokowi,JAWA BARAT,KAB. BANDUNG,2023-11-22,23:00,171,60,69,1129,210,195,300,795
