id,idCandidate,idProvinsi,idKabkot,candidate,provinsi,kabkot,date,time,confidence,supportive,positive,undecided,unsupportive,uncomfortable,negative,dissapproval
clp98hpti0051jqasukadx24j,7,4,78,Jokowi,RIAU,KAB. BENGKALIS,2023-11-22,23:00,2558,782,782,7870,9640,5243,4418,9033
clp98hptj0053jqasj6m89trt,7,4,76,Jokowi,RIAU,KAB. KAMPAR,2023-11-22,23:00,3993,1833,1833,3183,1147,12044,18171,13449
clp8hl6846lbsjq7wy03bga17,7,4,81,Jokowi,RIAU,KAB. ROKAN HULU,2023-11-22,23:00,270,20890,20890,307,1848,1349,755,437
clp8hl6846lbtjq7wy89523hd,7,4,82,Jokowi,RIAU,KAB. ROKAN HILIR,2023-11-22,23:00,1119,19394,19394,996,558,849,2974,7813
clp8hl6846lbujq7ww6c9q6yy,7,4,83,Jokowi,RIAU,KAB. SIAK,2023-11-22,23:00,7769,10206,10206,943,934,1382,1084,6595
clp8hl6846lbvjq7wio9hftk5,7,4,84,Jokowi,RIAU,KAB. KUANTAN SINGINGI,2023-11-22,23:00,59324,3798,3798,897,585,391,544,1583
clp8hl6846lbwjq7wgnf2fyvu,7,4,85,Jokowi,RIAU,KAB. KEPULAUAN MERANTI,2023-11-22,23:00,6268,28763,28763,1112,2021,1602,10951,1329
clp8hl6846lbxjq7wjhffz7ig,7,4,86,Jokowi,RIAU,KOTA PEKANBARU,2023-11-22,23:00,9543,2848,2848,669,862,3664,4092,13128
clp8hl6846lbyjq7wsujmudx4,7,4,87,Jokowi,RIAU,KOTA DUMAI,2023-11-22,23:00,1062,7518,7518,9750,3627,1628,96,3678
clp8hl6846lbrjq7wye6x91rm,7,4,80,Jokowi,RIAU,KAB. PELALAWAN,2023-11-22,23:00,3676,206,206,908,139,1116,860,75759
clp8hl6846lbqjq7w0npy1tii,7,4,79,Jokowi,RIAU,KAB. INDRAGIRI HILIR,2023-11-22,23:00,7143,1191,1191,12189,10887,1957,1646,1191
clp8hl6846lbpjq7wdamjhgy7,7,4,78,Jokowi,RIAU,KAB. BENGKALIS,2023-11-22,23:00,8850,7929,7929,10081,1115,3923,4730,2104
clp98hptl0057jqasaepjd0xb,7,4,83,Jokowi,RIAU,KAB. SIAK,2023-11-22,23:00,20537,948,948,826,7769,708,17577,18136
clp8hl6846lbojq7wzceufwwr,7,4,77,Jokowi,RIAU,KAB. INDRAGIRI HULU,2023-11-22,23:00,5601,4479,4479,16512,7282,8569,8231,11272
clp98hpu20063jqasa1a3t52t,7,5,88,Jokowi,JAMBI,KAB. KERINCI,2023-11-22,23:00,4851,3890,3890,894,867,2468,1513,472
clp8hl6846lbzjq7wg2ha2i6q,7,5,88,Jokowi,JAMBI,KAB. KERINCI,2023-11-22,23:00,5346,513,513,3237,931,1160,1676,2436
clp8hl6846lc0jq7w2chcbts4,7,5,89,Jokowi,JAMBI,KAB. MERANGIN,2023-11-22,23:00,3355,628,628,3017,1462,623,1600,5948
clp8hl6846lc1jq7wuwqzurx5,7,5,90,Jokowi,JAMBI,KAB. SAROLANGUN,2023-11-22,23:00,1587,1329,1329,1698,1442,53,112,141
clp8hl6846lc2jq7w7dk7qzyw,7,5,91,Jokowi,JAMBI,KAB. BATANGHARI,2023-11-22,23:00,2818,2116,2116,1353,477,1220,1799,377
clp8hl6846lc3jq7wugtw8eef,7,5,92,Jokowi,JAMBI,KAB. MUARO JAMBI,2023-11-22,23:00,409,22,22,169,1624,1595,175,293
clp8hl6846lc4jq7wqf70zu8o,7,5,93,Jokowi,JAMBI,KAB. TANJUNG JABUNG BARAT,2023-11-22,23:00,5321,3508,3508,2747,905,2653,3672,2763
clp8hl6846lc5jq7w1kt8otq4,7,5,94,Jokowi,JAMBI,KAB. TANJUNG JABUNG TIMUR,2023-11-22,23:00,3370,4596,4596,10075,2994,3535,4072,6174
clp8hl6846lc6jq7w5chnnakb,7,5,95,Jokowi,JAMBI,KAB. BUNGO,2023-11-22,23:00,5489,5858,5858,8382,5334,2989,3609,6067
clp8hl6846lc7jq7whb1tj7ay,7,5,96,Jokowi,JAMBI,KAB. TEBO,2023-11-22,23:00,2021,963,963,4419,660,920,1128,941
clp8hl6846lc8jq7wx2rwhnpt,7,5,97,Jokowi,JAMBI,KOTA JAMBI,2023-11-22,23:00,43758,1617,1617,18620,2725,5197,11399,40172
clp8hl6846lc9jq7wor7pemfk,7,5,98,Jokowi,JAMBI,KOTA SUNGAI PENUH,2023-11-22,23:00,1334,374,374,2872,1137,4760,9114,2571
clp98hpts005ljqasw0pm4kvo,7,5,96,Jokowi,JAMBI,KAB. TEBO,2023-11-22,23:00,7108,2311,2311,7988,7426,1526,7956,9828
clp98hptt005njqas5wx7p6bb,7,5,95,Jokowi,JAMBI,KAB. BUNGO,2023-11-22,23:00,8796,8984,8984,1552,5119,3342,5753,3010
clp98hptv005pjqas5f6g268a,7,5,97,Jokowi,JAMBI,KOTA JAMBI,2023-11-22,23:00,4446,3889,3889,6412,2391,6900,463,627
clp98hptw005rjqastouv7nva,7,5,98,Jokowi,JAMBI,KOTA SUNGAI PENUH,2023-11-22,23:00,3827,11110,11110,1094,2773,14464,9552,52
clp98hptx005tjqasd1ttfqhk,7,5,89,Jokowi,JAMBI,KAB. MERANGIN,2023-11-22,23:00,525,4498,4498,953,4748,4604,5270,558
clp98hpty005vjqasfh7pdxje,7,5,90,Jokowi,JAMBI,KAB. SAROLANGUN,2023-11-22,23:00,798,1250,1250,715,697,504,172,653
clp98hptz005xjqasxqtdl9gn,7,5,91,Jokowi,JAMBI,KAB. BATANGHARI,2023-11-22,23:00,3041,2316,2316,243,548,1390,2210,1865
clp98hpu0005zjqas1dkrhk5y,7,5,92,Jokowi,JAMBI,KAB. MUARO JAMBI,2023-11-22,23:00,501,1003,1003,1733,1987,724,1246,1064
clp98hpu10061jqasl9ms8rvg,7,5,93,Jokowi,JAMBI,KAB. TANJUNG JABUNG BARAT,2023-11-22,23:00,24099,11216,11216,3977,36829,8682,5920,16693
clp98hpu30065jqas89at96r8,7,5,94,Jokowi,JAMBI,KAB. TANJUNG JABUNG TIMUR,2023-11-22,23:00,4021,4010,4010,2110,2116,3921,3430,3313
clp8hl6846lcijq7wfkoivhr9,7,6,107,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,2023-11-22,23:00,6809,676,676,5126,139,672,170,13
clp8hl6846lccjq7wi319okcq,7,6,101,Jokowi,SUMATERA SELATAN,KAB. MUARA ENIM,2023-11-22,23:00,379,103,103,21553,141,21,100,109
clp8hl6846lcbjq7weja9k8o9,7,6,100,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,2023-11-22,23:00,3664,3505,3505,709,94,13,130,13
clp8hl6846lcajq7wppi13bfa,7,6,99,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,2023-11-22,23:00,1173,425,425,2220,60,78,3746,3645
clp98hpu40067jqascvvn6vlu,7,6,103,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS,2023-11-22,23:00,9595,5132,5132,9039,434,2777,4912,4969
clp98hpu50069jqasxf7ks0pn,7,6,104,Jokowi,SUMATERA SELATAN,KAB. MUSI BANYUASIN,2023-11-22,23:00,1879,16760,16760,18267,1942,14971,4229,6486
clp98hpu6006bjqassw7udysa,7,6,102,Jokowi,SUMATERA SELATAN,KAB. LAHAT,2023-11-22,23:00,3546,842,842,7042,354,6520,1786,3014
clp98hpu7006djqas0giu237j,7,6,111,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,2023-11-22,23:00,201,2963,2963,1086,1142,3542,728,1377
clp98hpu9006fjqas3837lui2,7,6,110,Jokowi,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,2023-11-22,23:00,3822,4183,4183,2678,654,2807,1768,1264
clp98hpua006hjqas25tnb0ps,7,6,112,Jokowi,SUMATERA SELATAN,KOTA PALEMBANG,2023-11-22,23:00,3614,597,597,1871,5159,1924,1608,4406
clp98hpub006jjqas87lokg1w,7,6,113,Jokowi,SUMATERA SELATAN,KOTA PAGAR ALAM,2023-11-22,23:00,5103,6792,6792,3246,5915,5574,5339,578
clp98hpuc006ljqasiisk9pep,7,6,114,Jokowi,SUMATERA SELATAN,KOTA LUBUK LINGGAU,2023-11-22,23:00,4794,2512,2512,485,3042,5620,4044,2831
clp98hpud006njqas0jhcsorc,7,6,115,Jokowi,SUMATERA SELATAN,KOTA PRABUMULIH,2023-11-22,23:00,3397,3759,3759,4903,5611,8706,6260,5550
clp98hpue006pjqas67a584jr,7,6,101,Jokowi,SUMATERA SELATAN,KAB. MUARA ENIM,2023-11-22,23:00,4298,1389,1389,2524,531,8489,10146,8094
clp98hpug006rjqas4ss2xru1,7,6,100,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,2023-11-22,23:00,1170,1108,1108,11338,7758,10223,1621,693
clp98hpuh006tjqaspr17ny5t,7,6,107,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,2023-11-22,23:00,2460,579,579,2115,394,1479,2792,1372
clp98hpui006vjqasoik2r0pm,7,6,106,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,2023-11-22,23:00,1371,2653,2653,3457,4225,1191,1320,2635
clp98hpuj006xjqas95nl2xit,7,6,108,Jokowi,SUMATERA SELATAN,KAB. OGAN ILIR,2023-11-22,23:00,2438,5658,5658,165,7269,1749,5576,5035
clp98hpuk006zjqasbq45nj6g,7,6,99,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,2023-11-22,23:00,16538,11665,11665,8224,809,1331,6229,2324
clp98hpul0071jqasymnpescj,7,6,109,Jokowi,SUMATERA SELATAN,KAB. EMPAT LAWANG,2023-11-22,23:00,3034,1426,1426,185,3712,1833,2044,2782
clp98hpum0073jqasbrwhfmq8,7,6,105,Jokowi,SUMATERA SELATAN,KAB. BANYUASIN,2023-11-22,23:00,44,1257,1257,3027,309,1933,3859,1837
clp8hl6846lcqjq7wevvpjcix,7,6,115,Jokowi,SUMATERA SELATAN,KOTA PRABUMULIH,2023-11-22,23:00,1184,2260,2260,30688,1010,519,2787,2437
clp8hl6846lcpjq7w6dnnnvbn,7,6,114,Jokowi,SUMATERA SELATAN,KOTA LUBUK LINGGAU,2023-11-22,23:00,3356,98,98,2647,79,62,34,2350
clp8hl6846lcojq7wvr6qey4o,7,6,113,Jokowi,SUMATERA SELATAN,KOTA PAGAR ALAM,2023-11-22,23:00,11008,117,117,2966,2754,7456,452,154
clp8hl6846lcnjq7wzmiqh9ca,7,6,112,Jokowi,SUMATERA SELATAN,KOTA PALEMBANG,2023-11-22,23:00,5534,430,430,6460,471,9001,11765,9811
clp8hl6846lcmjq7wnq29lunw,7,6,111,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,2023-11-22,23:00,3996,807,807,40,15140,916,98,119
clp8hl6846lcljq7w2en3zi1j,7,6,110,Jokowi,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,2023-11-22,23:00,7340,209,209,5789,176,137,75,5138
clp8hl6846lckjq7wtieqnm1n,7,6,109,Jokowi,SUMATERA SELATAN,KAB. EMPAT LAWANG,2023-11-22,23:00,658,11392,11392,118,3460,25,247,206
clp8hl6846lcjjq7wbb5fis60,7,6,108,Jokowi,SUMATERA SELATAN,KAB. OGAN ILIR,2023-11-22,23:00,7174,846,846,7754,1862,1520,99,72
clp8hl6846lchjq7wa4jz4uvu,7,6,106,Jokowi,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,2023-11-22,23:00,10196,19802,19802,18852,5523,10730,3837,2609
clp8hl6846lcgjq7wcouphuyl,7,6,105,Jokowi,SUMATERA SELATAN,KAB. BANYUASIN,2023-11-22,23:00,1970,4229,4229,3238,9421,1660,1748,2888
clp8hl6846lcfjq7wlx6l7cbq,7,6,104,Jokowi,SUMATERA SELATAN,KAB. MUSI BANYUASIN,2023-11-22,23:00,1395,1521,1521,17165,123,511,4259,578
clp8hl6846lcejq7wpf6669t5,7,6,103,Jokowi,SUMATERA SELATAN,KAB. MUSI RAWAS,2023-11-22,23:00,3135,1920,1920,3660,1616,1258,164,7331
clp8hl6846lcdjq7wrk5sekvg,7,6,102,Jokowi,SUMATERA SELATAN,KAB. LAHAT,2023-11-22,23:00,2084,1699,1699,1245,735,672,134,3068
clp8hl6846lctjq7w2mskf547,7,7,118,Jokowi,BENGKULU,KAB. BENGKULU UTARA,2023-11-22,23:00,23948,1538,1538,634,254,129,250,81
clp8hl6846lcsjq7wdqy21xzm,7,7,117,Jokowi,BENGKULU,KAB. REJANG LEBONG,2023-11-22,23:00,43903,7636,7636,7394,233,260,201,207
clp8hl6846lcrjq7wqhab4qbk,7,7,116,Jokowi,BENGKULU,KAB. BENGKULU SELATAN,2023-11-22,23:00,48847,1214,1214,9751,2087,20666,3578,2423
clp98hpux007njqasl7ex4k02,7,7,117,Jokowi,BENGKULU,KAB. REJANG LEBONG,2023-11-22,23:00,3600,10734,10734,15605,8653,11967,7204,3131
clp98hpuw007ljqaseeifer77,7,7,124,Jokowi,BENGKULU,KAB. BENGKULU TENGAH,2023-11-22,23:00,5430,14317,14317,9417,24867,25886,31718,5822
clp98hpuv007jjqashei9rpcv,7,7,123,Jokowi,BENGKULU,KAB. KEPAHIANG,2023-11-22,23:00,7214,16509,16509,10869,4189,23470,14709,2810
clp98hpun0075jqasqke4r6hd,7,7,116,Jokowi,BENGKULU,KAB. BENGKULU SELATAN,2023-11-22,23:00,21961,33753,33753,28490,9857,1449,29614,25917
clp98hpuo0077jqasiebmnk1u,7,7,118,Jokowi,BENGKULU,KAB. BENGKULU UTARA,2023-11-22,23:00,15982,12696,12696,11716,17570,2419,16318,832
clp98hpuq0079jqastjhxbsfi,7,7,119,Jokowi,BENGKULU,KAB. KAUR,2023-11-22,23:00,16636,5577,5577,24667,4563,1202,28738,21350
clp98hpur007bjqaswv5894x9,7,7,125,Jokowi,BENGKULU,KOTA BENGKULU,2023-11-22,23:00,11896,792,792,13731,6444,5576,13801,8869
clp98hpus007djqasd9s45ulu,7,7,120,Jokowi,BENGKULU,KAB. SELUMA,2023-11-22,23:00,12618,7265,7265,17581,11733,24444,15485,14361
clp8hl6846lcujq7whcsc4696,7,7,119,Jokowi,BENGKULU,KAB. KAUR,2023-11-22,23:00,14966,645,645,1086,6258,97,13211,331
clp98hpuu007hjqasy0yn0vmu,7,7,122,Jokowi,BENGKULU,KAB. LEBONG,2023-11-22,23:00,2045,2783,2783,6471,8305,2011,7276,3045
clp98hput007fjqasutfsa7qz,7,7,121,Jokowi,BENGKULU,KAB. MUKO MUKO,2023-11-22,23:00,15477,2628,2628,28463,4974,8980,4017,10520
clp8hl6846lcwjq7w88vxilxd,7,7,121,Jokowi,BENGKULU,KAB. MUKO MUKO,2023-11-22,23:00,10874,2324,2324,1366,629,94,464,301
clp8hl6846ld0jq7wj5jcj8c6,7,7,125,Jokowi,BENGKULU,KOTA BENGKULU,2023-11-22,23:00,18046,4109,4109,8290,1788,1363,3026,5380
clp8hl6846lczjq7wtgy7w0ch,7,7,124,Jokowi,BENGKULU,KAB. BENGKULU TENGAH,2023-11-22,23:00,449,123,123,154,4027,67,203,5114
clp8hl6846lcyjq7w0aos5s6h,7,7,123,Jokowi,BENGKULU,KAB. KEPAHIANG,2023-11-22,23:00,19445,189,189,563,146,134,2706,245
clp8hl6846lcvjq7wck4orc4k,7,7,120,Jokowi,BENGKULU,KAB. SELUMA,2023-11-22,23:00,23740,283,283,5324,628,8714,39669,265
clp8hl6846lcxjq7wr9agum0n,7,7,122,Jokowi,BENGKULU,KAB. LEBONG,2023-11-22,23:00,56629,1230,1230,435,2143,162,251,466
clp98hpva008bjqaseraonhxy,7,8,129,Jokowi,LAMPUNG,KAB. LAMPUNG BARAT,2023-11-22,23:00,5693,2415,2415,8638,1278,5192,6291,6781
clp8hl6846ld1jq7wro620pgc,7,8,126,Jokowi,LAMPUNG,KAB. LAMPUNG SELATAN,2023-11-22,23:00,121,170,170,1719,23,51,12408,962
clp8hl6846ld2jq7wcc1rvnln,7,8,127,Jokowi,LAMPUNG,KAB. LAMPUNG TENGAH,2023-11-22,23:00,1130,333,333,964,1038,20718,517,558
clp8hl6846ld3jq7wlr9te46r,7,8,128,Jokowi,LAMPUNG,KAB. LAMPUNG UTARA,2023-11-22,23:00,587,530,530,7585,240,686,641,10486
clp8hl6846ld4jq7wk2u4ev8a,7,8,129,Jokowi,LAMPUNG,KAB. LAMPUNG BARAT,2023-11-22,23:00,6,19,19,45,43,9554,9666,6
clp8hl6846ld5jq7wdzien8hp,7,8,130,Jokowi,LAMPUNG,KAB. TULANG BAWANG,2023-11-22,23:00,19,133,133,31200,3636,74,40,25
clp8hl6846ld6jq7w2k72dwpe,7,8,131,Jokowi,LAMPUNG,KAB. TANGGAMUS,2023-11-22,23:00,8,8,8,17,12,2,5,31624
clp8hl6846ld7jq7w89yznvaq,7,8,132,Jokowi,LAMPUNG,KAB. LAMPUNG TIMUR,2023-11-22,23:00,45,11,11,22,26,25,25,23742
clp8hl6846ld8jq7w9r1yx0dw,7,8,133,Jokowi,LAMPUNG,KAB. WAY KANAN,2023-11-22,23:00,254,1691,1691,38403,23,60,37,25
clp8hl6846ld9jq7wfhe1yoer,7,8,134,Jokowi,LAMPUNG,KAB. PESAWARAN,2023-11-22,23:00,1470,2052,2052,5962,278,69,313,7576
clp8hl6846ldajq7w8z6iymjo,7,8,135,Jokowi,LAMPUNG,KAB. PRINGSEWU,2023-11-22,23:00,22,14,14,19,11,6,19,25
clp8hl6846ldbjq7w82h7gdcn,7,8,136,Jokowi,LAMPUNG,KAB. MESUJI,2023-11-22,23:00,22862,569,569,872,448,1446,1146,8901
clp8hl6846ldcjq7woe69xoc7,7,8,137,Jokowi,LAMPUNG,KAB. TULANG BAWANG BARAT,2023-11-22,23:00,120184,78,78,6438,304,769,26,2364
clp8hl6846lddjq7w9lf69kom,7,8,138,Jokowi,LAMPUNG,KAB. PESISIR BARAT,2023-11-22,23:00,454,93551,93551,1972,322,172,2016,454
clp8hl6846ldejq7wcptpoxty,7,8,139,Jokowi,LAMPUNG,KOTA BANDAR LAMPUNG,2023-11-22,23:00,110,75,75,187,67,106,7874,3221
clp8hl6856ldfjq7wv7ca0d9h,7,8,140,Jokowi,LAMPUNG,KOTA METRO,2023-11-22,23:00,509,561,561,146205,800,11892,807,828
clp98hpvd008hjqasdbhgz2pd,7,8,126,Jokowi,LAMPUNG,KAB. LAMPUNG SELATAN,2023-11-22,23:00,1657,9884,9884,7990,14701,18006,6474,12187
clp98hpvc008fjqasigv2kxhy,7,8,127,Jokowi,LAMPUNG,KAB. LAMPUNG TENGAH,2023-11-22,23:00,4993,21941,21941,13507,22424,27709,6068,23095
clp98hpvb008djqaszwm0m8gg,7,8,128,Jokowi,LAMPUNG,KAB. LAMPUNG UTARA,2023-11-22,23:00,605,1491,1491,9012,1355,4248,4187,6609
clp98hpv90089jqas4pg7hk5h,7,8,130,Jokowi,LAMPUNG,KAB. TULANG BAWANG,2023-11-22,23:00,3029,3520,3520,4497,212,5743,2647,6699
clp98hpv80087jqasdms3058y,7,8,131,Jokowi,LAMPUNG,KAB. TANGGAMUS,2023-11-22,23:00,16688,50858,50858,55239,21189,3732,64895,14226
clp98hpv70085jqasv29xgsax,7,8,132,Jokowi,LAMPUNG,KAB. LAMPUNG TIMUR,2023-11-22,23:00,8362,193,193,4095,1655,8107,3456,6317
clp98hpv60083jqascijnuyyn,7,8,133,Jokowi,LAMPUNG,KAB. WAY KANAN,2023-11-22,23:00,7674,9106,9106,8868,4329,5351,5559,9424
clp98hpv50081jqas7gh9hk5g,7,8,135,Jokowi,LAMPUNG,KAB. PRINGSEWU,2023-11-22,23:00,4244,3934,3934,7886,430,2806,651,6322
clp98hpv4007zjqas5g2y3b63,7,8,136,Jokowi,LAMPUNG,KAB. MESUJI,2023-11-22,23:00,6263,4436,4436,1709,7395,2463,4590,6857
clp98hpv3007xjqaschtz4zdo,7,8,137,Jokowi,LAMPUNG,KAB. TULANG BAWANG BARAT,2023-11-22,23:00,792,5793,5793,0,7501,8836,4346,6336
clp98hpv2007vjqasha24k70h,7,8,138,Jokowi,LAMPUNG,KAB. PESISIR BARAT,2023-11-22,23:00,4890,4402,4402,1546,1558,2686,5033,3736
clp98hpv1007tjqasoez9qagg,7,8,139,Jokowi,LAMPUNG,KOTA BANDAR LAMPUNG,2023-11-22,23:00,5270,6326,6326,789,3482,5070,7196,2262
clp98hpv0007rjqasstsn5jqf,7,8,140,Jokowi,LAMPUNG,KOTA METRO,2023-11-22,23:00,12243,2063,2063,13357,5595,3117,11042,5951
clp98hpuy007pjqas0vfbmv49,7,8,134,Jokowi,LAMPUNG,KAB. PESAWARAN,2023-11-22,23:00,7981,6022,6022,4078,171,4890,9232,3573
clp98hpvf008ljqas0mgm2yet,7,9,141,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,2023-11-22,23:00,11127,14357,14357,38640,34643,9490,29611,29230
clp98hpvg008njqaswg1pbjly,7,9,146,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,2023-11-22,23:00,19205,3205,3205,11464,12321,9790,13337,15544
clp98hpvh008pjqaslczqbjui,7,9,145,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,2023-11-22,23:00,2489,1539,1539,5521,3206,10169,5501,11703
clp98hpvi008rjqasijf3p16a,7,9,144,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,2023-11-22,23:00,25475,669,669,2008,19537,21418,20675,18912
clp98hpvk008tjqas7mss2912,7,9,143,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,2023-11-22,23:00,39270,37791,37791,13061,28780,28870,4256,32114
clp98hpvl008vjqassruvq79n,7,9,147,Jokowi,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,2023-11-22,23:00,3810,1660,1660,516,5793,6543,3687,3108
clp8hl6856ldljq7ww7j1tr2i,7,9,146,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG TIMUR,2023-11-22,23:00,18229,1263,1263,893,561,52,402,132
clp8hl6856ldkjq7wr2a4715l,7,9,145,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,2023-11-22,23:00,343,6172,6172,2200,311,219,1688,209
clp8hl6856ldjjq7wv22wisb1,7,9,144,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA TENGAH,2023-11-22,23:00,12731,157469,157469,55771,4556,84,3791,1094
clp8hl6856ldijq7why55nnbt,7,9,143,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,2023-11-22,23:00,867,241,241,138,79,28,83582,276
clp8hl6856ldhjq7wh3vh1w8o,7,9,142,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,2023-11-22,23:00,9923,7205,7205,24892,3418,3749,9405,28368
clp8hl6856ldgjq7w5z5b18oo,7,9,141,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,2023-11-22,23:00,11570,5824,5824,3272,4245,243,4471,282
clp8hl6856ldmjq7w710pv9nl,7,9,147,Jokowi,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,2023-11-22,23:00,642,1131,1131,2062,29741,41,119,110
clp98hpve008jjqasda28zk7c,7,9,142,Jokowi,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,2023-11-22,23:00,25780,8540,8540,53261,48923,11517,55855,48800
clp8hl6856ldsjq7w15xhzl0r,7,10,153,Jokowi,KEPULAUAN RIAU,KOTA BATAM,2023-11-22,23:00,53957,4282,4282,5514,2018,759,3206,996
clp8hl6856ldqjq7w9vo86nwn,7,10,151,Jokowi,KEPULAUAN RIAU,KAB. LINGGA,2023-11-22,23:00,1110,181,181,16542,319,404,20770,977
clp8hl6856ldpjq7wz25mv8ry,7,10,150,Jokowi,KEPULAUAN RIAU,KAB. NATUNA,2023-11-22,23:00,33661,3433,3433,5664,840,234,6795,414
clp8hl6856ldojq7wdof2drwu,7,10,149,Jokowi,KEPULAUAN RIAU,KAB. KARIMUN,2023-11-22,23:00,47159,3182,3182,217,24833,720,2334,1769
clp8hl6856ldnjq7w2qtz1g28,7,10,148,Jokowi,KEPULAUAN RIAU,KAB. BINTAN,2023-11-22,23:00,1002,1416,1416,1620,451,53,22503,1379
clp98hpvq0095jqas1qir1g42,7,10,153,Jokowi,KEPULAUAN RIAU,KOTA BATAM,2023-11-22,23:00,51840,26194,26194,4038,3175,41202,16663,30061
clp98hpvr0097jqas93qwpey6,7,10,148,Jokowi,KEPULAUAN RIAU,KAB. BINTAN,2023-11-22,23:00,12902,11321,11321,9357,1571,16028,4520,12312
clp98hpvt0099jqasqu3m6dpy,7,10,149,Jokowi,KEPULAUAN RIAU,KAB. KARIMUN,2023-11-22,23:00,10967,7996,7996,16777,17436,5890,13218,19925
clp98hpvp0093jqashc17wvj1,7,10,152,Jokowi,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,2023-11-22,23:00,7798,3750,3750,7826,32901,13142,7398,1561
clp98hpvo0091jqasila9nc8k,7,10,151,Jokowi,KEPULAUAN RIAU,KAB. LINGGA,2023-11-22,23:00,3229,9839,9839,9869,3056,5125,11210,3188
clp98hpvn008zjqas5dt96dy0,7,10,154,Jokowi,KEPULAUAN RIAU,KOTA TANJUNG PINANG,2023-11-22,23:00,8337,677,677,2508,120,5693,882,7073
clp98hpvm008xjqas6oqlgjaz,7,10,150,Jokowi,KEPULAUAN RIAU,KAB. NATUNA,2023-11-22,23:00,18793,9207,9207,3969,4409,3520,18810,3872
clp8hl6856ldtjq7wzkopus7o,7,10,154,Jokowi,KEPULAUAN RIAU,KOTA TANJUNG PINANG,2023-11-22,23:00,6024,589,589,7801,2875,680,966,2389
clp8hl6856ldrjq7wxnnbqww3,7,10,152,Jokowi,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,2023-11-22,23:00,13354,7182,7182,25080,1501,9642,2773,8000
clp8hl6856ldxjq7wi1rqkb99,7,11,158,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,2023-11-22,23:00,1382,12500,12500,32197,4818,39,6620,6016
clp8hl6856ldyjq7wxpyv50u9,7,11,159,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,2023-11-22,23:00,362,4368,4368,16712,1547,15,225143,617
clp8hl6856ldzjq7wd8atvqsn,7,11,160,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,2023-11-22,23:00,643,938,938,2315,783,15,2672,769
clp98hpvz009ljqasfv97ylu9,7,11,160,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,2023-11-22,23:00,30753,8936,8936,3186,42997,16552,31216,14380
clp8hl6856ldvjq7ww0y9dcka,7,11,156,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,2023-11-22,23:00,27896,54810,54810,53072,13365,92,8355,15201
clp8hl6856ldujq7wv4a3enmi,7,11,155,Jokowi,DKI JAKARTA,KAB. ADM. KEP. SERIBU,2023-11-22,23:00,2337,4490,4490,2920,279060,7,880,556
clp98hpvu009bjqasi0y8wjmx,7,11,156,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,2023-11-22,23:00,16480,50029,50029,47371,14454,70787,51900,29110
clp98hpvv009djqasu1yuvm0d,7,11,157,Jokowi,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,2023-11-22,23:00,80232,25348,25348,92036,82120,100682,11836,1750
